,contacts_chain_AB_32.csv,contacts_chain_AB_26.csv,contacts_chain_AB_27.csv,contacts_chain_AB_33.csv,contacts_chain_AB_25.csv,contacts_chain_AB_31.csv,contacts_chain_AB_19.csv,contacts_chain_AB_18.csv,contacts_chain_AB_30.csv,contacts_chain_AB_24.csv,contacts_chain_AB_20.csv,contacts_chain_AB_34.csv,contacts_chain_AB_35.csv,contacts_chain_AB_21.csv,contacts_chain_AB_37.csv,contacts_chain_AB_23.csv,contacts_chain_AB_22.csv,contacts_chain_AB_36.csv,contacts_chain_AB_51.csv,contacts_chain_AB_45.csv,contacts_chain_AB_44.csv,contacts_chain_AB_50.csv,contacts_chain_AB_46.csv,contacts_chain_AB_52.csv,contacts_chain_AB_53.csv,contacts_chain_AB_47.csv,contacts_chain_AB_43.csv,contacts_chain_AB_57.csv,contacts_chain_AB_56.csv,contacts_chain_AB_42.csv,contacts_chain_AB_68.csv,contacts_chain_AB_54.csv,contacts_chain_AB_40.csv,contacts_chain_AB_8.csv,contacts_chain_AB_9.csv,contacts_chain_AB_41.csv,contacts_chain_AB_55.csv,contacts_chain_AB_69.csv,contacts_chain_AB_70.csv,contacts_chain_AB_64.csv,contacts_chain_AB_58.csv,contacts_chain_AB_4.csv,contacts_chain_AB_5.csv,contacts_chain_AB_59.csv,contacts_chain_AB_65.csv,contacts_chain_AB_71.csv,contacts_chain_AB_67.csv,contacts_chain_AB_73.csv,contacts_chain_AB_7.csv,contacts_chain_AB_6.csv,contacts_chain_AB_72.csv,contacts_chain_AB_66.csv,contacts_chain_AB_62.csv,contacts_chain_AB_2.csv,contacts_chain_AB_3.csv,contacts_chain_AB_63.csv,contacts_chain_AB_49.csv,contacts_chain_AB_61.csv,contacts_chain_AB_1.csv,contacts_chain_AB_0.csv,contacts_chain_AB_60.csv,contacts_chain_AB_74.csv,contacts_chain_AB_48.csv,contacts_chain_AB_13.csv,contacts_chain_AB_12.csv,contacts_chain_AB_10.csv,contacts_chain_AB_38.csv,contacts_chain_AB_39.csv,contacts_chain_AB_11.csv,contacts_chain_AB_29.csv,contacts_chain_AB_15.csv,contacts_chain_AB_14.csv,contacts_chain_AB_28.csv,contacts_chain_AB_16.csv,contacts_chain_AB_17.csv
contacts_chain_AB_20.csv,2.468073316493647,0.8930375606639668,2.1347087767925754,0.7564060188207182,1.9133340380153516,1.8117444922930945,1.6629112750508919,2.2635519782406157,1.9746683941011094,2.048004158683848,0.0,1.9999053080513551,1.9364351426559179,2.036864977391368,2.034960768244777,1.7267470818320012,1.6940803101112754,1.994439056569272,2.154669413388081,1.9858639447473685,1.7732640856536421,1.987618603801063,1.8227666153001996,2.0818487604157885,1.7956072505403409,2.1114745582067203,1.3436196275252414,1.0350361553335616,0.8585499182958323,2.3875525649801697,0.9526719224989549,1.5296776675875585,2.428787658700361,2.0482266611070945,1.8093963104338704,2.1722289182068564,1.6289438933583076,1.093292043552769,1.071568533675206,0.262665188607695,1.8331256396374715,0.6066013446704551,1.134323046529104,1.1068048398880062,0.41123250203724465,1.4140899674579976,2.12663101162005,1.9135712279775878,2.1755789363939124,1.968356912834488,1.6302085014229988,0.9730807176039495,2.17017407063332,1.1980063694351655,2.08582160657924,1.8113767026825716,2.058692019515755,1.9526249675450886,2.299233058115117,2.4388213444365276,2.2430315236383986,2.2027769230720464,1.972969313610892,1.3504830417981377,1.9463429675392767,0.6927017019950692,1.2615301172731899,1.9729300882675844,2.1504260145295317,1.435371023942884,1.983268962901806,2.314266947564497,1.696646718573841,1.5500745597741812,0.6041736576818598
contacts_chain_AB_34.csv,2.9551061460898103,1.9053582500870576,2.63126213254369,1.975785150619438,2.481778950804751,2.1057836217246266,1.5877061673712247,2.814267305967272,2.380030123817057,2.1422033431409293,1.9999053080513551,0.0,2.1659405834707335,2.7741470690309895,2.627512874910731,2.475543911329049,2.5168664464433292,1.2857699792080484,2.5269288628246938,2.579797783825244,1.7528984061143056,2.740599532498036,2.754927843440253,2.6573387780942967,2.4081108892537504,2.381083819440136,2.1702807525446732,2.0948951852074336,2.0768078796287677,2.6458913820538235,2.0829113092415428,1.6179660903706883,2.981224938318757,2.706920365327825,2.6088575944110786,2.361736041336883,2.207870865825221,2.0928210915347596,2.1128283465268094,2.095348748875505,2.0443369327222474,2.1290220104314024,2.1231705362131517,2.1150046802534974,1.8470787153513035,2.5624846491014455,2.8210435996664067,1.6097041813254354,1.8629161071535276,2.695523283164308,1.3552172486063772,2.0756811683909917,2.3734059795121647,2.2503020155849534,2.4848623634104623,2.6753170979539815,2.639078710481022,2.654334546336287,2.744536553631258,2.9199074206540283,2.8066669831980855,2.8318782935492415,2.7949041836723327,1.78014152098344,2.703389559794354,2.090399245934782,1.6721122089534564,1.4946832249160609,2.4636014502313572,2.1653907539864834,2.564337348381913,1.4931462335989378,2.0027928392110037,2.334225196247656,2.1006108890646016
contacts_chain_AB_35.csv,2.5790802717174355,1.1822218202058679,1.837870185325238,1.3695650992070567,2.2137976411990072,1.740171941304551,1.5958841805847663,2.1357321657728336,2.2760258549461936,1.963229087046808,1.9364351426559179,2.1659405834707335,0.0,2.5565453205547617,1.3135520105589198,1.525898509523065,1.7334544571760915,2.1987993545395446,2.150302579932401,2.459157370706846,2.1391060619585236,1.9113108534321128,1.1510241634461262,1.7771909638548045,2.3782430680854185,2.6702900101451648,1.575669496562547,2.1891977195221823,1.8181701675555006,2.6845149035537306,1.3983210384183966,2.5038426662276643,2.58590443875461,2.6305128995115425,1.771660723961777,1.8512237902498334,1.6580551120116263,1.5034362536819441,1.9516825445525372,1.8956032796410018,2.229867302759727,1.945263716260502,1.4814498815640669,1.5067582840617724,2.071514368170801,2.0064405251069815,2.650393325006491,2.5394348227014905,2.8958904350992816,2.513089137812046,2.1709829155569245,2.107017199821631,2.581626025737875,2.1803324824897437,2.586900006760021,1.7334423271772303,1.5412022158362209,1.9666255080320725,2.8847295312704224,2.6435227599353834,2.649713929895651,2.703467445637131,2.67880034804547,1.308191840349198,1.9485859118095987,2.083779251682817,2.265064719202974,2.7659133076453255,2.1170701046035916,2.0855460642037493,1.9741731205717126,2.847910728586314,2.1867913538262416,1.3976173650642563,2.087589736057281
contacts_chain_AB_21.csv,2.7723306572152797,1.9295823832881727,1.8943960302170422,1.991526171818084,1.7431826782098547,2.173577712936517,1.8998104447984014,1.4983524761893232,1.9474223707077931,2.5489038421867294,2.036864977391368,2.7741470690309895,2.5565453205547617,0.0,2.1647176272194515,1.9862941626889146,2.144841577926666,2.498888989312436,2.1276373529781747,2.1033734482289925,1.6442356965193319,2.2448209350893786,2.4135774467593962,2.0956320006583713,2.663606504005937,2.5277960367366403,1.9773193339859938,2.174105094944126,2.1340346595958497,2.744236043165685,2.142683884289338,2.492647340568143,2.8443050435593396,2.4805013725440053,2.5195795936182064,2.0496804860295534,1.973211493828406,2.1540490003535275,2.179093474149011,2.1549424551061294,2.234723237332406,2.201616695864312,2.161271653900381,2.185184272525988,2.125443019935653,2.569259059140408,2.704041713752295,2.802190191335605,2.81091110239279,2.589463029168594,2.2003647051341613,2.134477266328455,2.509571856485279,2.24695310455975,2.5376514378487736,2.5787669828925504,2.3697360843080655,2.5192008152609975,2.594657169569384,2.534492614331067,2.215958184711496,2.7490659321917934,2.184248241420475,1.3552226720221958,2.676971156055586,2.146035772061668,2.1863240086140476,2.5427234866451123,2.725283117502199,2.248643399384537,1.5890402208795478,2.627383983200125,1.9050736935256685,2.4989526933949966,2.138617102444961
contacts_chain_AB_37.csv,2.9940252819661684,2.1491008017755413,1.7154113218203462,1.9168916814305148,2.3843744963547717,2.102404011499933,2.054179691693096,1.909619268649835,2.4853657024612836,2.503741114066025,2.034960768244777,2.627512874910731,1.3135520105589198,2.1647176272194515,0.0,1.951776832482546,1.8750995174840153,2.616135791648588,2.359915312421633,2.572135191148288,1.6989758011249854,2.284758383131177,1.1017359401470743,1.972315744000777,2.367865393008494,2.587701872195631,1.5584141807346357,2.3636271615132594,1.9234783119733154,2.907471536805067,2.0443227572692098,2.543409677043943,2.9696937143596784,2.006864213169073,1.9913375776505176,1.6289323926964216,1.170409598991515,2.042077220257703,1.4542715032175353,2.237074323532644,2.41742665523932,1.305992954578563,1.7634603729895746,2.1604110639859213,2.2093172505367575,2.459431332749321,1.1396075361776605,2.5424106315394326,2.8933798363663863,2.635293009075807,2.338048909760429,2.259781755713777,2.875326197768078,1.1728861273899953,2.687424288646092,2.2393963389070533,1.5364877065897926,2.630918877845447,2.868302329835273,2.9896178342771216,2.6718479775314914,2.78616073748467,1.4531642307407957,1.3169856892658751,2.24988116931832,2.2266525272103435,2.4306140008605004,2.791677587781902,2.4574681846494597,1.3961163703141621,1.64749878488833,2.805034952697527,2.3064233380398167,2.212689628986268,2.2313073895482805
contacts_chain_AB_23.csv,2.636079024569344,1.1882539366283265,2.405837626358018,1.6183371914078912,1.6749513055482073,1.8284551750296096,1.2205742356618514,2.448946431315714,1.676723575160119,1.5943813943222012,1.7267470818320012,2.475543911329049,1.525898509523065,1.9862941626889146,1.951776832482546,0.0,1.646182815115104,2.206937772513328,1.6185852082209726,1.8875410822807428,1.7889480094650803,1.7378018650520137,1.4184099309754379,2.0069699057857187,2.395424103310253,1.977468195710992,1.8538076407815212,1.8315462457392073,1.7926241991175784,2.4962785113941495,1.5329701800342725,2.069078023548435,2.689830232241388,2.1780479454569206,1.9356746907839657,2.183028766684755,1.7951460478227732,1.602202837453738,1.8261526514237423,1.809024198612155,2.2181555856102793,1.8429663563519476,1.6479030050896235,1.4975848422209417,1.786673080951276,1.8092536379291533,2.4965529016939145,2.1353620898726153,2.330761710163114,2.1801756447119462,1.8435374378323592,1.8040975924969724,2.0716260034447145,1.9561496322741168,2.443183013107636,1.710568248926176,1.7949932332812402,1.5364159929945977,2.5204952723239096,2.6438189878758136,2.2444182530957435,2.481172113166547,2.332803956465861,1.5777955685240121,1.9734148174457848,1.8044036233427343,2.0537846587325865,2.1765925047053494,1.7690395769783398,1.8779281584703047,2.193441858128009,2.4150082224603358,2.088217326323811,1.3893322902581977,1.7965006481210002
contacts_chain_AB_22.csv,2.714548799001717,1.2008970331693618,2.3587194865182646,1.492757558151956,2.28828196732119,1.6853834846831546,1.6274027236639494,2.3464974734963535,1.7793119039891185,2.003932721076465,1.6940803101112754,2.5168664464433292,1.7334544571760915,2.144841577926666,1.8750995174840153,1.646182815115104,0.0,2.0978756790350968,1.9536861968049708,2.245982571272359,1.908913743254986,1.939541503677904,1.4799565888817179,1.951149493902615,2.1842407492180262,2.425931948947005,1.8779998228618573,1.9205597527753966,1.7266064450073368,2.505597487942984,1.6310619374916084,1.803513553464282,2.6237135943823278,2.115201217922099,1.701429358560824,2.13855996312331,1.7223351526381319,1.6363637318294701,1.8356302407958918,1.8332197817224904,2.120426629829991,1.8467093444201552,1.4292336862279365,1.5462778570780071,1.7980570775412332,1.9279052054251038,2.354582095121911,2.1748093210325403,2.5571820513371133,2.3787597558576055,1.9039294752394487,1.8346799989025127,2.3192761684243175,2.023693168110905,2.3644821080571283,1.6310781873762,1.8189665585259684,1.9475869457049255,2.665595156940194,2.7333333938597586,2.3803134620761233,2.4026576548981113,2.357202219086248,0.8626215787348558,2.148544066042149,1.8245753876607222,2.12021051729918,2.3981128621125394,2.218840421547224,1.8967757602025495,2.1162854467025203,2.4427468449779974,2.1103262447638365,1.696968380819438,1.8179363074000194
contacts_chain_AB_36.csv,2.8905688614980316,1.895680333452407,2.615252650904534,1.9757999612075567,2.373537975097715,2.0441713372058024,1.5356272010854402,2.410806986333176,2.454024879549269,1.4153729906363068,1.994439056569272,1.2857699792080484,2.1987993545395446,2.498888989312436,2.616135791648588,2.206937772513328,2.0978756790350968,0.0,2.8292844260024914,2.4297306216879426,1.5628314827980183,2.4974159610944415,2.345176771810526,2.640544383453349,1.485747042107499,2.0581767856937407,1.843957525926214,2.0557701618497006,2.029893643429835,2.3644154639922212,2.032713166651168,1.639104387642172,2.9666106849630687,2.5801025904063657,2.276908199241458,2.4674859730252017,2.090469006222257,2.035663812595475,2.046676428912143,2.0401512160300364,1.9008617384982032,2.054693064245513,2.3408695110565816,2.0437170948486667,1.626979818685449,2.596055755855393,2.726009206463901,1.4698884822796312,1.8789384120134272,2.638335556031465,1.6110137115461245,2.0367935509391146,2.1668333933368262,2.109960119159125,2.1039467214094305,2.5289779670290318,2.470092204781188,2.495601905525884,2.1968775793215967,3.1261350981676053,2.742991655005642,2.580984421814076,2.8039510644037446,2.5418288456431006,2.5547089905957807,2.036431666980333,1.953823499471019,1.258485979998058,1.5934848881273336,2.0711748628395035,2.2526517932778205,1.684471587544093,2.279797775501761,2.245024231986968,2.0352876692898745
contacts_chain_AB_51.csv,2.9533284236773127,1.9152270102694964,1.6715862012334548,2.1758972527290057,1.450332799661729,2.2058267325857397,1.920909507466904,2.294712467940327,2.3047507640276303,2.0897528195528916,2.154669413388081,2.5269288628246938,2.150302579932401,2.1276373529781747,2.359915312421633,1.6185852082209726,1.9536861968049708,2.8292844260024914,0.0,2.2201377746314654,2.2044981563586097,2.0672267200527443,1.9426219868397805,1.5021584595432607,2.1766424131774764,1.7994084327142599,2.3388856544734877,2.210358598250553,2.194441990473907,3.0689519550789925,2.1975921062006867,2.0422553230716844,3.0561197243870386,1.8799354793739629,2.065637452630427,2.5896940325970017,2.0928474923455114,2.287579238889993,2.2106218593211553,2.199491110406184,2.630360112117684,2.217900512858104,2.2709139983882567,2.063277474787644,2.191568159001454,2.4051458605173486,2.541585660085154,2.5706526177832387,2.444474976444703,2.080897898014248,2.2191704685251934,2.2003187263206234,2.320558525092636,2.2726338352709883,2.2262287851335367,2.1862897202209703,1.9676053181901085,2.042393243774623,2.3303358254194553,2.9132312399535003,2.4653290485990618,2.5529376282211675,2.55720904726804,2.6923058535542888,2.184876852447063,2.1970421999105674,2.3241586039884474,2.4479029998773574,2.615696598526245,2.235326215562914,2.334171828477857,2.7993291182463187,2.157753822541355,2.18378486754608,2.1964253205277546
contacts_chain_AB_45.csv,2.5912408524100785,1.808951862001861,2.6645868619509105,1.9524799009434133,1.8552182557086272,2.082917795554922,2.0971773754830276,2.770021957778684,2.0239375234499737,2.4486959052827317,1.9858639447473685,2.579797783825244,2.459157370706846,2.1033734482289925,2.572135191148288,1.8875410822807428,2.245982571272359,2.4297306216879426,2.2201377746314654,0.0,2.4746865093724426,2.4252590005761636,2.6476499474952893,2.3232122939396804,2.405662243200689,1.8028105247068447,1.5414651926719751,2.0885667770117635,2.0553869534348554,2.7812018087365993,2.06118599884998,2.301264699093312,2.6756497524385536,2.369041020209953,2.371342074663443,2.5674993350865165,2.1674247579011374,2.069383405906643,2.08594879043079,2.0661067689886496,1.7668249502554492,2.1037865838622682,2.0992326396348253,2.0906602448268825,2.0498868146956144,2.5338377847211713,2.8180974053023387,2.340381769527221,2.5337152541589645,2.096573734972918,2.1018225386542126,2.0668427268274714,2.299377360078906,2.2016592936457444,2.161178770255617,2.423242790493438,2.6406501691778366,2.114089743433937,2.257250046431697,2.259674732516315,1.8682476490175381,2.789699597621559,2.7511674607042758,1.8502190379904937,2.3619569817456325,2.0609284632624205,1.851772767593999,2.4713606966233344,2.5534598246172187,2.134819676554901,2.4681833782867675,2.194374395066742,1.7278312966938736,2.458547149323032,2.0588356503993706
contacts_chain_AB_44.csv,2.9241148740110883,1.5205806470196523,1.9476852354855656,1.725978043272217,2.2967112477484073,1.9260229115612868,1.5488621305976096,1.8601673277999695,2.012426760296295,2.0520555619932375,1.7732640856536421,1.7528984061143056,2.1391060619585236,1.6442356965193319,1.6989758011249854,1.7889480094650803,1.908913743254986,1.5628314827980183,2.2044981563586097,2.4746865093724426,0.0,2.0877075748604876,1.7949716105745255,1.8793607590760844,2.3729868196740993,2.257261110094754,1.5648244225449777,1.9571594796737037,1.8783903806091709,2.422200166582469,1.8887056440717194,2.1334137345023856,2.8107598266416822,2.281294193325233,2.3141790046327118,1.636463296335777,1.7668457753861142,1.9021596207120042,1.932007132301648,1.909855618310895,1.829854188592736,1.9570701467590803,1.7527336636302873,1.935288679039275,1.6891710315690807,2.3516989684037486,2.1941443981534894,2.1967549887819566,2.1269704290733658,2.4631689437665294,1.5628078063589652,1.9024607907631614,2.3281337333057825,1.7236726771659856,2.0638151672935146,2.357490226893936,1.8819262367314917,2.268073964770251,2.7117148149244543,2.822722323908308,2.5311135854253988,2.4801087601478127,2.599138126994702,1.2238939288033581,2.5176431827464283,1.8990062119766216,1.6751996788693189,1.7202667807682834,1.8244382138894644,2.009697656846038,2.0195390714650387,1.878064031474951,2.126839582552598,2.081278990081386,1.8289646938662487
contacts_chain_AB_50.csv,2.783639962764344,1.6111193629489735,2.4476352996551296,1.9665930148771849,2.0266746487361864,2.105255859378076,1.8149048762078062,2.176971930709874,1.622763920411587,2.245501009409353,1.987618603801063,2.740599532498036,1.9113108534321128,2.2448209350893786,2.284758383131177,1.7378018650520137,1.939541503677904,2.4974159610944415,2.0672267200527443,2.4252590005761636,2.0877075748604876,0.0,1.65572080171951,2.269161593395895,2.7189196838727225,2.314318339761964,2.0563690572645865,2.070905193274661,2.0696349672421563,2.6288382455111363,2.0771132063604463,2.358706235120093,2.858438602530223,2.207360008900891,2.5694929587606814,2.3154074889238743,2.0572833860918682,2.061764967271845,2.053116792458976,2.089486280490763,2.0721030202513697,2.065511132761658,1.955474509434508,2.1143624972389348,2.052702971049746,2.2525454437348613,2.655710996429245,2.6839983363329285,2.6463907487885,1.985021191109903,2.1257186032986657,2.0031067806675225,2.3982545398281547,2.3529618850847163,2.284999477020114,2.173315544017952,2.0335002168168455,2.134170734735941,2.742710732331508,2.8297968329715637,2.4707499091039087,2.6678637287181326,2.40249334310117,1.5878799007491804,2.437988990445313,1.9585466557347309,2.178140720241046,2.3197205128154246,2.799417857858921,2.128570765772843,2.482537898577046,2.527954685061238,2.39752145309167,2.0557360330655206,2.0687229965465277
contacts_chain_AB_46.csv,2.631865447048232,1.0328864651736687,2.107797593130853,1.3051970644506026,2.429952863511257,1.5875762607392547,1.2150047043076555,1.9684646622716462,1.9640709064664252,1.6046249265607362,1.8227666153001996,2.754927843440253,1.1510241634461262,2.4135774467593962,1.1017359401470743,1.4184099309754379,1.4799565888817179,2.345176771810526,1.9426219868397805,2.6476499474952893,1.7949716105745255,1.65572080171951,0.0,2.0137321359113907,2.515432560148835,2.713990310388284,1.4641988282803025,1.977767313192051,1.7931874188562822,2.572101833495977,1.2756406454143927,2.1906209977258384,2.555391600440166,2.195571836948995,1.4681109746370318,1.7064233779443856,1.3628076228321928,1.2564638459276725,1.5577732813574647,1.6844222975204965,2.1977595662889886,1.4300221967349138,1.262198616369528,1.308859144090065,1.9035437067608851,1.7020763212406036,2.401489427130462,2.5285673607108485,2.531040104693217,2.4079292262077123,1.9662373735861753,1.9290090072059287,2.234879056118326,1.3045623766865317,2.4335219278494757,1.4649793890818426,1.1700086944935355,1.6614708442204706,2.871959336754593,2.7249091013970905,2.3625741110647143,2.479935437950535,2.0807124751684434,1.3053275095098105,1.7574172498242702,1.8966570639155116,2.2213952134938384,2.3519431590939743,2.041164943124754,1.5775792635835286,1.6785427444452556,2.579972035294736,2.3996206836971594,1.238654440646879,1.913762116496074
contacts_chain_AB_52.csv,3.0180236451757767,1.9497945170144095,1.58381602729869,2.0646044625626203,1.811688880645162,2.120553692286861,1.977071960445288,2.063313102791572,2.140623194046785,2.3113299080147716,2.0818487604157885,2.6573387780942967,1.7771909638548045,2.0956320006583713,1.972315744000777,2.0069699057857187,1.951149493902615,2.640544383453349,1.5021584595432607,2.3232122939396804,1.8793607590760844,2.269161593395895,2.0137321359113907,0.0,2.2018043473860383,2.2837396714463827,2.046528390026037,2.126987180378177,2.112453015011847,2.7960073817934608,2.1146136831441735,2.0730507813089116,3.077431977651979,1.8925677311285118,2.2179767414286133,2.3780842392954313,1.9859194942760778,2.1574358635614237,2.0562722299471505,2.1162135353610663,2.5232218354317517,2.068586031283178,2.072826189842437,2.1183668510690765,2.1102740647791896,2.3152691909139076,1.8608235142957261,2.0731006135609498,2.316241402918605,1.9438248658657649,2.1305011944886534,2.1167940697549934,2.213605671168344,2.0487801170744246,2.3150999758424518,2.243470478502092,2.197386731453573,2.248516274042557,2.2678707971484062,3.018825316532171,2.4666691783909065,2.4729545885803916,2.0077805178293455,2.2371190685817663,2.05063382479272,2.1140112887857825,2.3423905791240545,2.2374402317052637,2.3526521980341575,2.1342068727800765,1.97579119346035,2.839030532706763,2.03751843336942,2.221012126716315,2.113775999832333
contacts_chain_AB_53.csv,3.0129355690265522,1.9465351396843122,2.4304055468612478,1.89342980517261,2.4390012036218707,1.9648217348190709,2.467858357741471,2.8907714847805446,2.160945636147338,1.712571575126327,1.7956072505403409,2.4081108892537504,2.3782430680854185,2.663606504005937,2.367865393008494,2.395424103310253,2.1842407492180262,1.485747042107499,2.1766424131774764,2.405662243200689,2.3729868196740993,2.7189196838727225,2.515432560148835,2.2018043473860383,0.0,2.167935337236176,2.393968200428093,2.004727408728393,1.9223267801835855,2.8394562887958994,1.948336001257367,1.8400271733992353,2.9984390138154295,2.413558007277428,2.447390008973379,2.5543838582948517,1.9923594078895066,1.9074434119028059,1.9264124842118848,1.8589348867108701,2.342457922645084,1.9285714449282954,2.0715559379210102,1.9458399946422702,2.0027574795085896,2.3225530203926184,2.748773382889049,1.4612950704460375,2.5135068983554985,2.6984308930370724,2.012563318160669,1.971819150477548,2.2859108187181874,2.0994053468358316,2.6280207477711386,2.269922594816721,2.461923504579153,2.599052709824763,2.570417544360576,2.901803778578639,2.885738154248639,2.8062732332915816,2.440161055787956,2.3095560352909863,2.376596171425702,1.8559772671374202,2.1459221624190534,2.2453583178133645,2.2996501151440842,2.0113345965949807,2.4154103050044333,2.2042435981120367,2.4759321531881446,2.061095752421414,1.9574707061129228
contacts_chain_AB_47.csv,2.8510988101659502,1.9599201323728508,2.0200285993942235,2.083751791227017,2.204133217509454,2.2287044598758974,1.6855717001329182,2.9505707763724542,1.9326143386362595,1.9079418024247412,2.1114745582067203,2.381083819440136,2.6702900101451648,2.5277960367366403,2.587701872195631,1.977468195710992,2.425931948947005,2.0581767856937407,1.7994084327142599,1.8028105247068447,2.257261110094754,2.314318339761964,2.713990310388284,2.2837396714463827,2.167935337236176,0.0,2.2669233814479366,2.0949276612415324,2.1988529613265966,2.791217056758175,2.2061716575771744,1.5816105873999158,2.9088017922188074,2.4846537347974773,2.002429037630038,2.486181477808496,2.3425573484945073,2.2166826876120327,2.2389289182185355,2.2198464403159983,2.2868343278128327,2.2561191823346047,2.2492049971460366,2.2425100016260444,1.5020306888431523,2.6695803025808718,2.887093631355556,1.7372130430236508,1.923362278466606,1.6327336922760909,1.8494138050990392,2.120470488018751,2.523235065129811,2.3904580002014777,2.6898349014032146,2.7729513834228063,2.5225618521623043,2.7064079597877657,1.9133584926806853,2.446305586963034,2.4117004200803223,2.9024875570311477,2.84294703122481,1.9502529578626122,2.7802097333008877,2.2144291136299326,1.6601354418307837,1.8848907311354688,2.0184688391014762,2.296793229567486,2.6137282101984396,1.4892772310861613,1.8803061638403662,2.55599448800047,1.6183460729492622
contacts_chain_AB_43.csv,2.996068050678485,1.3071937384429233,2.044326783006314,1.3368685820639858,1.8168782363177385,1.3685657813627619,1.4073721579425174,1.491848214796385,1.500685569160097,2.2070985366059315,1.3436196275252414,2.1702807525446732,1.575669496562547,1.9773193339859938,1.5584141807346357,1.8538076407815212,1.8779998228618573,1.843957525926214,2.3388856544734877,1.5414651926719751,1.5648244225449777,2.0563690572645865,1.4641988282803025,2.046528390026037,2.393968200428093,2.2669233814479366,0.0,1.373755404943572,1.3588450777690755,2.3117268249650595,1.3604487849217684,1.8758483485619326,2.228219572756546,2.2595659844191895,1.4681110992211712,2.4462876328799883,1.3897541049554114,1.3625362689143257,1.3674700450962196,1.364004624407269,1.9795669291984577,1.3715572170013781,1.3701699278518849,1.3677702883516447,1.3577430780079704,2.2975614873623256,2.3897483882981096,2.2128723105725228,1.4920530467654392,2.134799547762473,1.3715096370122883,1.36325630221521,1.429091553071942,1.3995223194484534,1.72458736487109,2.1243854146452437,2.194935893864693,1.9704723567301135,2.2850069481183586,2.6598813797482745,1.7388421099357367,1.648275671854883,2.371267378094327,1.5213499778649247,2.240880642042548,1.3620173421757296,1.8972772851634974,1.4565250392790214,2.434657562950066,1.3800213999878328,1.47291048246422,2.534481185104341,1.4663685030290436,2.159759460199776,1.3600464047364689
contacts_chain_AB_57.csv,2.457715442801056,0.8454476197898109,2.166139922872479,0.9992936199391088,1.9494501184004782,1.5367206299819338,1.721326435857137,2.3103027951903794,2.0339804088681603,2.202037815322986,1.0350361553335616,2.0948951852074336,2.1891977195221823,2.174105094944126,2.3636271615132594,1.8315462457392073,1.9205597527753966,2.0557701618497006,2.210358598250553,2.0885667770117635,1.9571594796737037,2.070905193274661,1.977767313192051,2.126987180378177,2.004727408728393,2.0949276612415324,1.373755404943572,0.0,1.2795667742284098,2.350024309836678,1.314872001454022,1.5330903429699827,2.4138721744237195,2.0596247312072213,1.8033887330003213,2.0512337959367133,1.657333511216787,1.352318447827751,1.4677285807596632,0.8592008184153413,1.7140600083426394,0.929225387913225,1.364772003690393,1.2852688339595997,0.38008032420880056,1.959955178893019,2.1076910819487376,1.9065239608118727,1.8882984143862747,1.6481184781875158,1.5593346852864567,0.9929305975498548,2.1582676788535737,1.242386188932343,2.019852894225686,1.836537253598368,2.049285131579836,1.896489556004348,2.340356531350382,2.471823160353675,2.232175096227215,2.1963088632767307,1.9684788594920148,1.3582194163550867,2.0761239084835537,1.2835654283181779,1.4313567925812352,1.6461020902428705,2.2254128427889155,1.5053059310582169,1.9691754909017665,1.9945585425446237,1.222472279259892,1.724219432521765,1.0574253218985719
contacts_chain_AB_56.csv,2.4705004726313766,0.9198535292488573,2.1405447605121566,0.687718020887215,1.9215719026176012,1.708271071714561,1.6738898012217132,2.272938167223675,2.0096824804302393,2.114871809200478,0.8585499182958323,2.0768078796287677,1.8181701675555006,2.1340346595958497,1.9234783119733154,1.7926241991175784,1.7266064450073368,2.029893643429835,2.194441990473907,2.0553869534348554,1.8783903806091709,2.0696349672421563,1.7931874188562822,2.112453015011847,1.9223267801835855,2.1988529613265966,1.3588450777690755,1.2795667742284098,0.0,2.4246624798421292,1.1363382667586723,1.6295323264138346,2.4543952007226566,2.1525852010645856,1.8793262666320225,2.208591118843325,1.6181954101967262,1.3833461864804155,0.9867080692937977,0.4496269564658195,1.878275685778673,0.5142314075475977,1.268518355964333,1.326087340952539,0.6562609362702991,1.6036874188374737,2.1531285588233504,1.9988024612438284,2.2897283432416335,2.0439222032027806,2.2380950822931887,1.348148392612896,2.386493057547342,1.1128928270024465,2.134440002969255,1.9331992219426306,2.052577760426461,2.0394166623622474,2.3601828655846355,2.472374014958856,2.265677606132964,2.282908995400777,2.080931233720842,1.3564685762350288,1.8267148337567545,1.2303959405908795,1.8624764459908485,2.096246626186638,2.196368543861433,1.5606272483705799,2.0186873078384044,2.3896868456217804,1.7700580986862193,1.8338286091222917,0.8643086752720275
